source,record,event_label,duration_stratum,event_hr,basal_start,basal_end,approach_start,approach_end,path,detector,collapse_role,L,theta_delta_S,theta_R,n_symbols,basal_idx_start,basal_idx_end,search_start_idx,search_end_idx,alarmed,lead_time_h,detection_hr,first_alarm_idx,n_alarm_samples_search,n_core_alarm_samples_search,mean_S_approach,mean_D_approach,frac_low_div_approach,frac_high_syn_approach,error
vfdb,422,VT,short_15_60min,0.37023444281684026,0.0,0.12341148093894676,0.24682296187789352,0.37023444281684026,vfdb_422_clean.npz,I-confirm,confirm,50,0.12,8,3973,0,759,759,2270,1,0.24181221856011284,0.12842222425672742,788,34,34,0.4405832898172324,0.5579126776907456,0.0,0.0,
vfdb,422,VT,short_15_60min,0.37023444281684026,0.0,0.12341148093894676,0.24682296187789352,0.37023444281684026,vfdb_422_clean.npz,OPS-S1,n/a,50,0.08,5,3973,0,759,759,2270,1,0.24281222025553384,0.12742222256130642,782,51,51,0.4405832898172324,nan,nan,0.0,
vfdb,423,VT,too_short,0.24957222832573786,0.0,0.07487166849772135,0.1747005598280165,0.24957222832573786,vfdb_423_clean.npz,I0,none,50,0.08,5,2860,0,328,328,1105,1,0.10437445746527779,0.14519777086046007,639,9,9,0.40045165165165175,0.5937604270937604,0.0,0.03903903903903904,
vfdb,423,VT,too_short,0.24957222832573786,0.0,0.07487166849772135,0.1747005598280165,0.24957222832573786,vfdb_423_clean.npz,I-mod,modulate,50,0.08,5,2860,0,328,328,1105,1,0.10437445746527779,0.14519777086046007,639,9,9,0.40045165165165175,0.5937604270937604,0.0,0.03903903903903904,
vfdb,423,VT,too_short,0.24957222832573786,0.0,0.07487166849772135,0.1747005598280165,0.24957222832573786,vfdb_423_clean.npz,I-confirm,confirm,50,0.12,8,2860,0,328,328,1105,0,nan,nan,,0,0,0.40045165165165175,0.5937604270937604,0.0,0.0,
vfdb,423,VT,too_short,0.24957222832573786,0.0,0.07487166849772135,0.1747005598280165,0.24957222832573786,vfdb_423_clean.npz,OPS-S1,n/a,50,0.08,5,2860,0,328,328,1105,1,0.10437445746527779,0.14519777086046007,639,9,9,0.40045165165165175,nan,nan,0.03903903903903904,
vfdb,424,VFIB,short_15_60min,0.3497211032443576,0.0,0.11657370108145254,0.23314740216290508,0.3497211032443576,vfdb_424_clean.npz,I0,none,50,0.08,5,3894,0,909,909,2682,1,0.22591888427734375,0.12380221896701389,965,22,22,0.4362600461893764,0.5566140620990505,0.0023094688221709007,0.005773672055427252,
vfdb,424,VFIB,short_15_60min,0.3497211032443576,0.0,0.11657370108145254,0.23314740216290508,0.3497211032443576,vfdb_424_clean.npz,I-mod,modulate,50,0.08,5,3894,0,909,909,2682,1,0.22591888427734375,0.12380221896701389,965,22,22,0.4362600461893764,0.5566140620990505,0.0023094688221709007,0.005773672055427252,
vfdb,424,VFIB,short_15_60min,0.3497211032443576,0.0,0.11657370108145254,0.23314740216290508,0.3497211032443576,vfdb_424_clean.npz,I-confirm,confirm,50,0.12,8,3894,0,909,909,2682,0,nan,nan,,0,0,0.4362600461893764,0.5566140620990505,0.0023094688221709007,0.0,
vfdb,424,VFIB,short_15_60min,0.3497211032443576,0.0,0.11657370108145254,0.23314740216290508,0.3497211032443576,vfdb_424_clean.npz,OPS-S1,n/a,50,0.08,5,3894,0,909,909,2682,1,0.22591888427734375,0.12380221896701389,965,22,22,0.4362600461893764,nan,nan,0.005773672055427252,
vfdb,425,VT,short_15_60min,0.25822555541992187,0.0,0.08607518513997396,0.17215037027994792,0.25822555541992187,vfdb_425_clean.npz,I0,none,50,0.08,5,2058,0,242,242,719,1,0.04535444471571179,0.21287111070421008,579,44,44,0.4523900826446281,0.5417814508723598,0.0,0.2396694214876033,
vfdb,425,VT,short_15_60min,0.25822555541992187,0.0,0.08607518513997396,0.17215037027994792,0.25822555541992187,vfdb_425_clean.npz,I-mod,modulate,50,0.08,5,2058,0,242,242,719,1,0.04535444471571179,0.21287111070421008,579,44,44,0.4523900826446281,0.5417814508723598,0.0,0.2396694214876033,
vfdb,425,VT,short_15_60min,0.25822555541992187,0.0,0.08607518513997396,0.17215037027994792,0.25822555541992187,vfdb_425_clean.npz,I-confirm,confirm,50,0.12,8,2058,0,242,242,719,0,nan,nan,,0,11,0.4523900826446281,0.5417814508723598,0.0,0.07851239669421488,
vfdb,425,VT,short_15_60min,0.25822555541992187,0.0,0.08607518513997396,0.17215037027994792,0.25822555541992187,vfdb_425_clean.npz,OPS-S1,n/a,50,0.08,5,2058,0,242,242,719,1,0.04535444471571179,0.21287111070421008,579,44,44,0.4523900826446281,nan,nan,0.2396694214876033,
vfdb,426,VF,too_short,0.179368896484375,0.0,0.0538106689453125,0.1255582275390625,0.179368896484375,vfdb_426_clean.npz,I0,none,50,0.08,5,3701,0,217,217,732,0,nan,nan,,0,0,0.3958051724137931,0.6119492337164751,0.0,0.0,
vfdb,426,VF,too_short,0.179368896484375,0.0,0.0538106689453125,0.1255582275390625,0.179368896484375,vfdb_426_clean.npz,I-mod,modulate,50,0.08,5,3701,0,217,217,732,0,nan,nan,,0,0,0.3958051724137931,0.6119492337164751,0.0,0.0,
vfdb,426,VF,too_short,0.179368896484375,0.0,0.0538106689453125,0.1255582275390625,0.179368896484375,vfdb_426_clean.npz,I-confirm,confirm,50,0.12,8,3701,0,217,217,732,0,nan,nan,,0,0,0.3958051724137931,0.6119492337164751,0.0,0.0,
vfdb,426,VF,too_short,0.179368896484375,0.0,0.0538106689453125,0.1255582275390625,0.179368896484375,vfdb_426_clean.npz,OPS-S1,n/a,50,0.08,5,3701,0,217,217,732,0,nan,nan,,0,0,0.3958051724137931,nan,nan,0.0,
vfdb,427,VT,too_short,0.18013776991102431,0.0,0.054041330973307294,0.12609643893771702,0.18013776991102431,vfdb_427_clean.npz,I0,none,50,0.08,5,4241,0,237,237,801,1,0.09281110127766928,0.08732666863335503,385,3,3,0.42394403292181077,0.5807041609510745,0.0,0.0,
vfdb,427,VT,too_short,0.18013776991102431,0.0,0.054041330973307294,0.12609643893771702,0.18013776991102431,vfdb_427_clean.npz,I-mod,modulate,50,0.08,5,4241,0,237,237,801,1,0.09281110127766928,0.08732666863335503,385,3,3,0.42394403292181077,0.5807041609510745,0.0,0.0,
vfdb,427,VT,too_short,0.18013776991102431,0.0,0.054041330973307294,0.12609643893771702,0.18013776991102431,vfdb_427_clean.npz,I-confirm,confirm,50,0.12,8,4241,0,237,237,801,0,nan,nan,,0,0,0.42394403292181077,0.5807041609510745,0.0,0.0,
vfdb,427,VT,too_short,0.18013776991102431,0.0,0.054041330973307294,0.12609643893771702,0.18013776991102431,vfdb_427_clean.npz,OPS-S1,n/a,50,0.08,5,4241,0,237,237,801,1,0.09281110127766928,0.08732666863335503,385,3,3,0.42394403292181077,nan,nan,0.0,
vfdb,428,VT,short_15_60min,0.4687388780381944,0.0,0.15624629267939813,0.31249258535879626,0.4687388780381944,vfdb_428_clean.npz,I0,none,50,0.08,5,3272,0,814,814,2462,0,nan,nan,,0,0,0.4153847619047619,0.5782407407407407,0.0,0.0011904761904761906,
vfdb,428,VT,short_15_60min,0.4687388780381944,0.0,0.15624629267939813,0.31249258535879626,0.4687388780381944,vfdb_428_clean.npz,I-mod,modulate,50,0.08,5,3272,0,814,814,2462,0,nan,nan,,0,0,0.4153847619047619,0.5782407407407407,0.0,0.0011904761904761906,
vfdb,428,VT,short_15_60min,0.4687388780381944,0.0,0.15624629267939813,0.31249258535879626,0.4687388780381944,vfdb_428_clean.npz,I-confirm,confirm,50,0.12,8,3272,0,814,814,2462,0,nan,nan,,0,0,0.4153847619047619,0.5782407407407407,0.0,0.0,
vfdb,428,VT,short_15_60min,0.4687388780381944,0.0,0.15624629267939813,0.31249258535879626,0.4687388780381944,vfdb_428_clean.npz,OPS-S1,n/a,50,0.08,5,3272,0,814,814,2462,0,nan,nan,,0,0,0.4153847619047619,nan,nan,0.0011904761904761906,
vfdb,429,VT,too_short,0.11181555853949653,0.0,0.033544667561848956,0.07827089097764757,0.11181555853949653,vfdb_429_clean.npz,I0,none,50,0.08,5,3609,0,196,196,659,0,nan,nan,,0,0,0.36887474747474747,0.5750561167227832,0.0,0.0,
vfdb,429,VT,too_short,0.11181555853949653,0.0,0.033544667561848956,0.07827089097764757,0.11181555853949653,vfdb_429_clean.npz,I-mod,modulate,50,0.08,5,3609,0,196,196,659,0,nan,nan,,0,0,0.36887474747474747,0.5750561167227832,0.0,0.0,
vfdb,429,VT,too_short,0.11181555853949653,0.0,0.033544667561848956,0.07827089097764757,0.11181555853949653,vfdb_429_clean.npz,I-confirm,confirm,50,0.12,8,3609,0,196,196,659,0,nan,nan,,0,0,0.36887474747474747,0.5750561167227832,0.0,0.0,
vfdb,429,VT,too_short,0.11181555853949653,0.0,0.033544667561848956,0.07827089097764757,0.11181555853949653,vfdb_429_clean.npz,OPS-S1,n/a,50,0.08,5,3609,0,196,196,659,0,nan,nan,,0,0,0.36887474747474747,nan,nan,0.0,
vfdb,430,VT,too_short,0.05766999986436632,0.0,0.017300999959309896,0.04036899990505642,0.05766999986436632,vfdb_430_clean.npz,I0,none,50,0.08,5,4845,0,113,113,378,0,nan,nan,,0,0,0.5393168141592921,0.4491150442477877,0.10619469026548672,0.0,
vfdb,430,VT,too_short,0.05766999986436632,0.0,0.017300999959309896,0.04036899990505642,0.05766999986436632,vfdb_430_clean.npz,I-mod,modulate,50,0.08,5,4845,0,113,113,378,0,nan,nan,,0,0,0.5393168141592921,0.4491150442477877,0.10619469026548672,0.0,
vfdb,430,VT,too_short,0.05766999986436632,0.0,0.017300999959309896,0.04036899990505642,0.05766999986436632,vfdb_430_clean.npz,I-confirm,confirm,50,0.12,8,4845,0,113,113,378,0,nan,nan,,0,0,0.5393168141592921,0.4491150442477877,0.10619469026548672,0.0,
vfdb,430,VT,too_short,0.05766999986436632,0.0,0.017300999959309896,0.04036899990505642,0.05766999986436632,vfdb_430_clean.npz,OPS-S1,n/a,50,0.08,5,4845,0,113,113,378,0,nan,nan,,0,0,0.5393168141592921,nan,nan,0.0,
vfdb,602,VT,too_short,0.134750001695421,0.0,0.0404250005086263,0.0943250011867947,0.134750001695421,vfdb_602_clean.npz,I0,none,50,0.08,5,2963,0,179,179,602,0,nan,nan,,0,0,0.4706525139664805,0.5119490999379267,0.0,0.027932960893854747,
vfdb,602,VT,too_short,0.134750001695421,0.0,0.0404250005086263,0.0943250011867947,0.134750001695421,vfdb_602_clean.npz,I-mod,modulate,50,0.08,5,2963,0,179,179,602,0,nan,nan,,0,0,0.4706525139664805,0.5119490999379267,0.0,0.027932960893854747,
vfdb,602,VT,too_short,0.134750001695421,0.0,0.0404250005086263,0.0943250011867947,0.134750001695421,vfdb_602_clean.npz,I-confirm,confirm,50,0.12,8,2963,0,179,179,602,0,nan,nan,,0,0,0.4706525139664805,0.5119490999379267,0.0,0.0,
vfdb,602,VT,too_short,0.134750001695421,0.0,0.0404250005086263,0.0943250011867947,0.134750001695421,vfdb_602_clean.npz,OPS-S1,n/a,50,0.08,5,2963,0,179,179,602,0,nan,nan,,0,0,0.4706525139664805,nan,nan,0.027932960893854747,
vfdb,605,VT,short_15_60min,0.45771331787109376,0.0,0.15257110595703124,0.3051422119140625,0.45771331787109376,vfdb_605_clean.npz,I0,none,50,0.08,5,1881,0,430,430,1270,1,0.28871220906575523,0.16900110880533853,472,9,9,0.422988679245283,0.577961215932914,0.0,0.0047169811320754715,
vfdb,605,VT,short_15_60min,0.45771331787109376,0.0,0.15257110595703124,0.3051422119140625,0.45771331787109376,vfdb_605_clean.npz,I-mod,modulate,50,0.08,5,1881,0,430,430,1270,1,0.28871220906575523,0.16900110880533853,472,9,9,0.422988679245283,0.577961215932914,0.0,0.0047169811320754715,
vfdb,605,VT,short_15_60min,0.45771331787109376,0.0,0.15257110595703124,0.3051422119140625,0.45771331787109376,vfdb_605_clean.npz,I-confirm,confirm,50,0.12,8,1881,0,430,430,1270,0,nan,nan,,0,0,0.422988679245283,0.577961215932914,0.0,0.0,
vfdb,605,VT,short_15_60min,0.45771331787109376,0.0,0.15257110595703124,0.3051422119140625,0.45771331787109376,vfdb_605_clean.npz,OPS-S1,n/a,50,0.08,5,1881,0,430,430,1270,1,0.28871220906575523,0.16900110880533853,472,9,9,0.422988679245283,nan,nan,0.0047169811320754715,
vfdb,607,VT,too_short,0.037178887261284724,0.0,0.011153666178385417,0.026025221082899307,0.037178887261284724,vfdb_607_clean.npz,I0,none,50,0.08,5,1856,0,50,27,99,1,0.00047888861762152707,0.0366999986436632,97,2,2,0.46645000000000003,0.4809027777777778,0.0,0.25,
vfdb,607,VT,too_short,0.037178887261284724,0.0,0.011153666178385417,0.026025221082899307,0.037178887261284724,vfdb_607_clean.npz,I-mod,modulate,50,0.08,5,1856,0,50,27,99,1,0.00047888861762152707,0.0366999986436632,97,2,2,0.46645000000000003,0.4809027777777778,0.0,0.25,
vfdb,607,VT,too_short,0.037178887261284724,0.0,0.011153666178385417,0.026025221082899307,0.037178887261284724,vfdb_607_clean.npz,I-confirm,confirm,50,0.12,8,1856,0,50,27,99,0,nan,nan,,0,0,0.46645000000000003,0.4809027777777778,0.0,0.0,
vfdb,607,VT,too_short,0.037178887261284724,0.0,0.011153666178385417,0.026025221082899307,0.037178887261284724,vfdb_607_clean.npz,OPS-S1,n/a,50,0.08,5,1856,0,50,27,99,1,0.00047888861762152707,0.0366999986436632,97,2,2,0.46645000000000003,nan,nan,0.25,
vfdb,609,VFL,short_15_60min,0.28363888210720484,0.0,0.09454629403573495,0.1890925880714699,0.28363888210720484,vfdb_609_clean.npz,I0,none,50,0.08,5,2196,0,364,364,1076,1,0.18631443447536888,0.09732444763183594,374,7,7,0.4467820728291316,0.5734516028633675,0.0,0.0,
vfdb,609,VFL,short_15_60min,0.28363888210720484,0.0,0.09454629403573495,0.1890925880714699,0.28363888210720484,vfdb_609_clean.npz,I-mod,modulate,50,0.08,5,2196,0,364,364,1076,1,0.18631443447536888,0.09732444763183594,374,7,7,0.4467820728291316,0.5734516028633675,0.0,0.0,
vfdb,609,VFL,short_15_60min,0.28363888210720484,0.0,0.09454629403573495,0.1890925880714699,0.28363888210720484,vfdb_609_clean.npz,I-confirm,confirm,50,0.12,8,2196,0,364,364,1076,0,nan,nan,,0,0,0.4467820728291316,0.5734516028633675,0.0,0.0,
vfdb,609,VFL,short_15_60min,0.28363888210720484,0.0,0.09454629403573495,0.1890925880714699,0.28363888210720484,vfdb_609_clean.npz,OPS-S1,n/a,50,0.08,5,2196,0,364,364,1076,1,0.18631443447536888,0.09732444763183594,374,7,7,0.4467820728291316,nan,nan,0.0,
vfdb,610,VT,short_15_60min,0.5109611002604166,0.0,0.1703203667534722,0.3406407335069444,0.5109611002604166,vfdb_610_clean.npz,I0,none,50,0.08,5,2115,0,621,621,1846,1,0.33188888549804685,0.17907221476236979,654,94,94,0.4750991922455574,0.5178603482319153,0.0,0.10823909531502424,
vfdb,610,VT,short_15_60min,0.5109611002604166,0.0,0.1703203667534722,0.3406407335069444,0.5109611002604166,vfdb_610_clean.npz,I-mod,modulate,50,0.08,5,2115,0,621,621,1846,1,0.33188888549804685,0.17907221476236979,654,94,94,0.4750991922455574,0.5178603482319153,0.0,0.10823909531502424,
vfdb,610,VT,short_15_60min,0.5109611002604166,0.0,0.1703203667534722,0.3406407335069444,0.5109611002604166,vfdb_610_clean.npz,I-confirm,confirm,50,0.12,8,2115,0,621,621,1846,0,nan,nan,,0,0,0.4750991922455574,0.5178603482319153,0.0,0.011308562197092083,
vfdb,610,VT,short_15_60min,0.5109611002604166,0.0,0.1703203667534722,0.3406407335069444,0.5109611002604166,vfdb_610_clean.npz,OPS-S1,n/a,50,0.08,5,2115,0,621,621,1846,1,0.33188888549804685,0.17907221476236979,654,94,94,0.4750991922455574,nan,nan,0.10823909531502424,
vfdb,611,VT,short_15_60min,0.3322855631510417,0.0,0.11076185438368057,0.22152370876736113,0.3322855631510417,vfdb_611_clean.npz,I0,none,50,0.08,5,4121,0,621,621,1874,1,0.1965122307671441,0.13577333238389758,761,402,402,0.4853658692185007,0.460482013113592,0.11802232854864433,0.6730462519936204,
vfdb,611,VT,short_15_60min,0.3322855631510417,0.0,0.11076185438368057,0.22152370876736113,0.3322855631510417,vfdb_611_clean.npz,I-mod,modulate,50,0.08,5,4121,0,621,621,1874,1,0.1965122307671441,0.13577333238389758,761,402,402,0.4853658692185007,0.460482013113592,0.11802232854864433,0.6730462519936204,
vfdb,611,VT,short_15_60min,0.3322855631510417,0.0,0.11076185438368057,0.22152370876736113,0.3322855631510417,vfdb_611_clean.npz,I-confirm,confirm,50,0.12,8,4121,0,621,621,1874,1,0.06650556776258681,0.26577999538845487,1498,104,270,0.4853658692185007,0.460482013113592,0.11802232854864433,0.4768740031897927,
vfdb,611,VT,short_15_60min,0.3322855631510417,0.0,0.11076185438368057,0.22152370876736113,0.3322855631510417,vfdb_611_clean.npz,OPS-S1,n/a,50,0.08,5,4121,0,621,621,1874,1,0.1965122307671441,0.13577333238389758,761,402,402,0.4853658692185007,nan,nan,0.6730462519936204,
vfdb,612,VT,short_15_60min,0.4742733425564236,0.0,0.15809111418547453,0.31618222837094906,0.4742733425564236,vfdb_612_clean.npz,I0,none,50,0.08,5,2456,0,473,473,1481,1,0.2807688903808594,0.19350445217556422,580,80,80,0.45000862745098036,0.5371459694989107,0.052941176470588235,0.16666666666666666,
vfdb,612,VT,short_15_60min,0.4742733425564236,0.0,0.15809111418547453,0.31618222837094906,0.4742733425564236,vfdb_612_clean.npz,I-mod,modulate,50,0.08,5,2456,0,473,473,1481,1,0.2807688903808594,0.19350445217556422,580,80,80,0.45000862745098036,0.5371459694989107,0.052941176470588235,0.17058823529411765,
vfdb,612,VT,short_15_60min,0.4742733425564236,0.0,0.15809111418547453,0.31618222837094906,0.4742733425564236,vfdb_612_clean.npz,I-confirm,confirm,50,0.12,8,2456,0,473,473,1481,1,0.014092237684461828,0.4601811048719618,1426,11,11,0.45000862745098036,0.5371459694989107,0.052941176470588235,0.052941176470588235,
vfdb,612,VT,short_15_60min,0.4742733425564236,0.0,0.15809111418547453,0.31618222837094906,0.4742733425564236,vfdb_612_clean.npz,OPS-S1,n/a,50,0.08,5,2456,0,473,473,1481,1,0.2807688903808594,0.19350445217556422,580,80,80,0.45000862745098036,nan,nan,0.16666666666666666,
vfdb,614,VT,short_15_60min,0.3954910956488715,0.0,0.13183036521629052,0.26366073043258104,0.3954910956488715,vfdb_614_clean.npz,I0,none,50,0.08,5,3474,0,433,433,1582,1,0.2452766587999132,0.15021443684895833,497,117,117,0.44475073313783,0.5319729553600521,0.016129032258064516,0.187683284457478,
vfdb,614,VT,short_15_60min,0.3954910956488715,0.0,0.13183036521629052,0.26366073043258104,0.3954910956488715,vfdb_614_clean.npz,I-mod,modulate,50,0.08,5,3474,0,433,433,1582,1,0.2452766587999132,0.15021443684895833,497,117,117,0.44475073313783,0.5319729553600521,0.016129032258064516,0.187683284457478,
vfdb,614,VT,short_15_60min,0.3954910956488715,0.0,0.13183036521629052,0.26366073043258104,0.3954910956488715,vfdb_614_clean.npz,I-confirm,confirm,50,0.12,8,3474,0,433,433,1582,0,nan,nan,,0,34,0.44475073313783,0.5319729553600521,0.016129032258064516,0.05865102639296188,
vfdb,614,VT,short_15_60min,0.3954910956488715,0.0,0.13183036521629052,0.26366073043258104,0.3954910956488715,vfdb_614_clean.npz,OPS-S1,n/a,50,0.08,5,3474,0,433,433,1582,1,0.2452766587999132,0.15021443684895833,497,117,117,0.44475073313783,nan,nan,0.187683284457478,
vfdb,615,VT,too_short,0.09078999837239583,0.0,0.02723699951171875,0.06355299886067708,0.09078999837239583,vfdb_615_clean.npz,I0,none,50,0.08,5,1586,0,70,70,237,0,nan,nan,,0,0,0.42874366197183095,0.5923317683881067,0.0,0.0,
vfdb,615,VT,too_short,0.09078999837239583,0.0,0.02723699951171875,0.06355299886067708,0.09078999837239583,vfdb_615_clean.npz,I-mod,modulate,50,0.08,5,1586,0,70,70,237,0,nan,nan,,0,0,0.42874366197183095,0.5923317683881067,0.0,0.0,
vfdb,615,VT,too_short,0.09078999837239583,0.0,0.02723699951171875,0.06355299886067708,0.09078999837239583,vfdb_615_clean.npz,I-confirm,confirm,50,0.12,8,1586,0,70,70,237,0,nan,nan,,0,0,0.42874366197183095,0.5923317683881067,0.0,0.0,
vfdb,615,VT,too_short,0.09078999837239583,0.0,0.02723699951171875,0.06355299886067708,0.09078999837239583,vfdb_615_clean.npz,OPS-S1,n/a,50,0.08,5,1586,0,70,70,237,0,nan,nan,,0,0,0.42874366197183095,nan,nan,0.0,
